data,area,totale,m,f,d,N1,N2,ISTAT,reg
2024-12-30,LAZ,137,64,73,137,ITI,ITI4,12,Lazio
2025-04-03,LOM,20,9,11,20,ITC,ITC4,3,Lombardia
2024-12-05,CAM,82,42,40,82,ITF,ITF3,15,Campania
2024-11-20,ABR,141,66,75,141,ITF,ITF1,13,Abruzzo
2025-02-27,MAR,6,2,4,6,ITI,ITI3,11,Marche
2025-01-31,MAR,4,2,2,4,ITI,ITI3,11,Marche
2024-12-09,BAS,79,29,50,79,ITF,ITF5,17,Basilicata
2025-11-21,UMB,9,5,4,9,ITI,ITI2,10,Umbria
2024-11-13,CAM,162,83,79,162,ITF,ITF3,15,Campania
2024-12-10,PUG,590,294,296,590,ITF,ITF4,16,Puglia
2024-10-17,EMR,4121,2014,2107,4121,ITH,ITH5,8,Emilia-Romagna
2024-12-02,ABR,87,47,40,87,ITF,ITF1,13,Abruzzo
2024-11-29,UMB,186,89,97,186,ITI,ITI2,10,Umbria
2024-10-20,VEN,28,13,15,28,ITH,ITH3,5,Veneto
2025-09-18,PIE,3,1,2,3,ITC,ITC1,1,Piemonte
2024-11-20,PIE,1605,688,917,1605,ITC,ITC1,1,Piemonte
2024-12-21,LIG,20,10,10,20,ITC,ITC3,7,Liguria
2025-01-22,MAR,13,4,9,13,ITI,ITI3,11,Marche
2024-12-06,FVG,485,235,250,485,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-26,LOM,6442,3205,3237,6442,ITC,ITC4,3,Lombardia
2024-11-15,TOS,2401,1143,1258,2401,ITI,ITI1,9,Toscana
2024-12-18,UMB,121,63,58,121,ITI,ITI2,10,Umbria
2024-11-06,SIC,105,56,49,105,ITG,ITG1,19,Sicilia
2025-02-24,VEN,5,3,2,5,ITH,ITH3,5,Veneto
2025-04-29,PIE,11,6,5,11,ITC,ITC1,1,Piemonte
2024-09-25,LAZ,16,8,8,16,ITI,ITI4,12,Lazio
2024-11-14,LAZ,1709,830,879,1709,ITI,ITI4,12,Lazio
2024-10-19,LOM,4663,2373,2290,4663,ITC,ITC4,3,Lombardia
2025-10-25,LOM,15,6,9,15,ITC,ITC4,3,Lombardia
2025-06-20,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-03-19,PIE,4,3,1,4,ITC,ITC1,1,Piemonte
2024-10-12,VDA,24,15,9,24,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-19,CAL,15,7,8,15,ITF,ITF6,18,Calabria
2025-03-11,PAT,3,2,1,3,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-03,LOM,476,237,239,476,ITC,ITC4,3,Lombardia
2024-12-08,PIE,9,4,5,9,ITC,ITC1,1,Piemonte
2024-12-10,PAT,53,29,24,53,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-27,SIC,40,23,17,40,ITG,ITG1,19,Sicilia
2025-03-12,FVG,15,6,9,15,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-25,PIE,1063,474,589,1063,ITC,ITC1,1,Piemonte
2024-11-21,PIE,1639,800,839,1639,ITC,ITC1,1,Piemonte
2024-12-24,EMR,34,14,20,34,ITH,ITH5,8,Emilia-Romagna
2025-07-19,LOM,5,3,2,5,ITC,ITC4,3,Lombardia
2024-10-30,CAM,104,59,45,104,ITF,ITF3,15,Campania
2024-12-10,CAM,89,46,43,89,ITF,ITF3,15,Campania
2024-12-28,PUG,2,1,1,2,ITF,ITF4,16,Puglia
2025-11-04,FVG,3,0,3,3,ITH,ITH4,6,Friuli-Venezia Giulia
2025-07-09,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-10-08,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-05-05,LOM,9,5,4,9,ITC,ITC4,3,Lombardia
2024-09-30,FVG,22,11,11,22,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-03,FVG,6,4,2,6,ITH,ITH4,6,Friuli-Venezia Giulia
2025-03-21,LIG,5,2,3,5,ITC,ITC3,7,Liguria
2025-08-26,VEN,2,0,2,2,ITH,ITH3,5,Veneto
2025-10-27,EMR,19,11,8,19,ITH,ITH5,8,Emilia-Romagna
2025-01-15,SAR,2,1,1,2,ITG,ITG2,20,Sardegna
2025-07-16,LOM,2,0,2,2,ITC,ITC4,3,Lombardia
2024-10-22,CAL,18,12,6,18,ITF,ITF6,18,Calabria
2025-02-28,VEN,20,12,8,20,ITH,ITH3,5,Veneto
2025-01-16,BAS,8,5,3,8,ITF,ITF5,17,Basilicata
2025-04-10,PIE,6,3,3,6,ITC,ITC1,1,Piemonte
2025-02-06,LAZ,21,9,12,21,ITI,ITI4,12,Lazio
2025-01-01,EMR,15,9,6,15,ITH,ITH5,8,Emilia-Romagna
2024-12-15,MAR,1,0,1,1,ITI,ITI3,11,Marche
2024-11-03,CAM,5,2,3,5,ITF,ITF3,15,Campania
2025-08-08,LOM,17,4,13,17,ITC,ITC4,3,Lombardia
2025-10-28,VEN,11,5,6,11,ITH,ITH3,5,Veneto
2025-06-30,EMR,3,0,3,3,ITH,ITH5,8,Emilia-Romagna
2025-04-08,FVG,2,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-04-17,TOS,2,1,1,2,ITI,ITI1,9,Toscana
2025-05-15,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-02-16,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2025-02-12,LIG,9,4,5,9,ITC,ITC3,7,Liguria
2024-11-03,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-04-11,PAT,5,4,1,5,ITH,ITH2,4,Provincia Autonoma Trento
2025-09-02,LOM,4,2,2,4,ITC,ITC4,3,Lombardia
2025-03-19,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-07-30,LOM,4,3,1,4,ITC,ITC4,3,Lombardia
2025-02-15,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-05-20,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-02-07,CAL,2,1,1,2,ITF,ITF6,18,Calabria
2025-05-20,PAT,1,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-20,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-29,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-11-17,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2025-06-26,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-03,CAL,2,1,1,2,ITF,ITF6,18,Calabria
2025-01-20,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-01-23,BAS,1,0,1,1,ITF,ITF5,17,Basilicata
2025-06-04,CAM,1,0,1,1,ITF,ITF3,15,Campania
2025-07-23,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-02-05,LIG,10,5,5,10,ITC,ITC3,7,Liguria
2024-10-25,LAZ,1384,690,694,1384,ITI,ITI4,12,Lazio
2024-10-18,VEN,1986,1035,951,1986,ITH,ITH3,5,Veneto
2024-10-26,ABR,8,2,6,8,ITF,ITF1,13,Abruzzo
2024-10-29,MAR,439,222,217,439,ITI,ITI3,11,Marche
2024-10-09,TOS,279,135,144,279,ITI,ITI1,9,Toscana
2024-12-07,ABR,6,4,2,6,ITF,ITF1,13,Abruzzo
2024-11-13,SAR,363,203,160,363,ITG,ITG2,20,Sardegna
2024-09-30,SIC,5,2,3,5,ITG,ITG1,19,Sicilia
2025-02-11,LAZ,49,25,24,49,ITI,ITI4,12,Lazio
2024-12-05,BAS,40,18,22,40,ITF,ITF5,17,Basilicata
2024-12-03,EMR,1816,849,967,1816,ITH,ITH5,8,Emilia-Romagna
2024-10-30,SAR,164,75,89,164,ITG,ITG2,20,Sardegna
2025-01-15,UMB,25,12,13,25,ITI,ITI2,10,Umbria
2025-01-28,PIE,65,31,34,65,ITC,ITC1,1,Piemonte
2025-04-29,LOM,4,0,4,4,ITC,ITC4,3,Lombardia
2024-12-20,VDA,6,1,5,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-14,PUG,65,31,34,65,ITF,ITF4,16,Puglia
2025-03-22,LOM,5,2,3,5,ITC,ITC4,3,Lombardia
2025-01-31,VEN,39,15,24,39,ITH,ITH3,5,Veneto
2024-12-10,MAR,190,101,89,190,ITI,ITI3,11,Marche
2024-11-26,ABR,240,122,118,240,ITF,ITF1,13,Abruzzo
2025-01-31,LOM,88,35,53,88,ITC,ITC4,3,Lombardia
2024-09-27,SAR,5,4,1,5,ITG,ITG2,20,Sardegna
2024-11-15,MOL,43,19,24,43,ITF,ITF2,14,Molise
2024-12-16,PIE,398,191,207,398,ITC,ITC1,1,Piemonte
2025-05-08,LOM,9,6,3,9,ITC,ITC4,3,Lombardia
2024-10-16,PAT,349,195,154,349,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-18,LOM,6435,3175,3260,6435,ITC,ITC4,3,Lombardia
2024-12-07,MAR,26,13,13,26,ITI,ITI3,11,Marche
2025-01-22,TOS,39,17,22,39,ITI,ITI1,9,Toscana
2025-01-24,SIC,10,6,4,10,ITG,ITG1,19,Sicilia
2024-11-26,EMR,3321,1565,1756,3321,ITH,ITH5,8,Emilia-Romagna
2024-12-12,FVG,240,126,114,240,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-19,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2024-11-05,LAZ,1795,839,956,1795,ITI,ITI4,12,Lazio
2024-10-15,SIC,20,14,6,20,ITG,ITG1,19,Sicilia
2024-11-25,VEN,1184,556,628,1184,ITH,ITH3,5,Veneto
2025-05-25,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2024-10-30,FVG,591,279,312,591,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-11,SIC,195,94,101,195,ITG,ITG1,19,Sicilia
2024-10-26,MAR,478,249,229,478,ITI,ITI3,11,Marche
2025-11-06,LOM,7,6,1,7,ITC,ITC4,3,Lombardia
2025-05-20,LIG,3,1,2,3,ITC,ITC3,7,Liguria
2024-09-19,TOS,7,3,4,7,ITI,ITI1,9,Toscana
2025-02-12,VEN,31,12,19,31,ITH,ITH3,5,Veneto
2025-01-21,PUG,75,40,35,75,ITF,ITF4,16,Puglia
2025-03-18,LOM,36,12,24,36,ITC,ITC4,3,Lombardia
2025-03-11,EMR,20,10,10,20,ITH,ITH5,8,Emilia-Romagna
2024-11-22,SIC,233,121,112,233,ITG,ITG1,19,Sicilia
2024-12-01,CAM,4,3,1,4,ITF,ITF3,15,Campania
2025-06-11,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-22,FVG,3,1,2,3,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-24,LIG,20,14,6,20,ITC,ITC3,7,Liguria
2024-10-17,PAT,173,95,78,173,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-07,MAR,1,1,0,1,ITI,ITI3,11,Marche
2024-10-17,CAL,8,6,2,8,ITF,ITF6,18,Calabria
2025-11-11,FVG,7,4,3,7,ITH,ITH4,6,Friuli-Venezia Giulia
2025-06-13,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-03-11,LOM,36,12,24,36,ITC,ITC4,3,Lombardia
2025-03-24,PUG,2,2,0,2,ITF,ITF4,16,Puglia
2025-10-20,VEN,4,0,4,4,ITH,ITH3,5,Veneto
2024-12-23,BAS,6,2,4,6,ITF,ITF5,17,Basilicata
2025-09-25,LAZ,5,2,3,5,ITI,ITI4,12,Lazio
2025-02-20,PUG,3,2,1,3,ITF,ITF4,16,Puglia
2025-11-13,VEN,19,10,9,19,ITH,ITH3,5,Veneto
2025-11-20,VEN,3,2,1,3,ITH,ITH3,5,Veneto
2025-02-24,PAT,2,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-05-21,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-05-13,LIG,4,2,2,4,ITC,ITC3,7,Liguria
2025-03-18,EMR,8,2,6,8,ITH,ITH5,8,Emilia-Romagna
2025-02-26,TOS,6,3,3,6,ITI,ITI1,9,Toscana
2025-01-03,MAR,4,3,1,4,ITI,ITI3,11,Marche
2024-10-12,LIG,10,6,4,10,ITC,ITC3,7,Liguria
2025-04-11,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-04-01,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-07-02,TOS,2,1,1,2,ITI,ITI1,9,Toscana
2025-09-29,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-03-05,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-05-06,EMR,4,1,3,4,ITH,ITH5,8,Emilia-Romagna
2025-01-13,PAT,2,0,2,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-17,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-10-17,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-02-14,CAL,2,1,1,2,ITF,ITF6,18,Calabria
2025-03-29,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-07-04,LAZ,3,1,2,3,ITI,ITI4,12,Lazio
2025-06-06,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-08-21,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2025-02-18,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-05-26,MAR,2,1,1,2,ITI,ITI3,11,Marche
2025-01-03,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-29,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-05-02,LAZ,1,0,1,1,ITI,ITI4,12,Lazio
2025-11-11,TOS,30,14,16,30,ITI,ITI1,9,Toscana
2025-11-21,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2024-12-31,LAZ,17,6,11,17,ITI,ITI4,12,Lazio
2025-05-12,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2024-10-18,FVG,226,112,114,226,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-11,PAB,243,117,126,243,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-08,ABR,12,5,7,12,ITF,ITF1,13,Abruzzo
2025-01-23,PIE,85,28,57,85,ITC,ITC1,1,Piemonte
2024-11-09,MAR,341,169,172,341,ITI,ITI3,11,Marche
2025-01-04,MAR,6,2,4,6,ITI,ITI3,11,Marche
2025-04-15,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-03-19,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-27,LIG,22,3,19,22,ITC,ITC3,7,Liguria
2025-10-27,PIE,13,6,7,13,ITC,ITC1,1,Piemonte
2024-12-13,TOS,611,281,330,611,ITI,ITI1,9,Toscana
2024-11-18,MAR,212,109,103,212,ITI,ITI3,11,Marche
2024-12-12,VDA,22,7,15,22,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-28,LAZ,31,10,21,31,ITI,ITI4,12,Lazio
2024-10-03,PAT,25,15,10,25,ITH,ITH2,4,Provincia Autonoma Trento
2024-11-12,VDA,95,57,38,95,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-09-09,LAZ,2,0,2,2,ITI,ITI4,12,Lazio
2024-11-05,UMB,253,120,133,253,ITI,ITI2,10,Umbria
2024-11-08,FVG,936,477,459,936,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-11,CAL,56,29,27,56,ITF,ITF6,18,Calabria
2025-02-06,EMR,100,38,62,100,ITH,ITH5,8,Emilia-Romagna
2024-12-05,PIE,962,436,526,962,ITC,ITC1,1,Piemonte
2025-10-30,VEN,12,0,12,12,ITH,ITH3,5,Veneto
2024-12-27,EMR,101,43,58,101,ITH,ITH5,8,Emilia-Romagna
2025-03-25,PAB,2,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-05-28,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2024-10-24,FVG,447,235,212,447,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-25,TOS,14,3,11,14,ITI,ITI1,9,Toscana
2025-09-18,EMR,2,2,0,2,ITH,ITH5,8,Emilia-Romagna
2025-01-24,VEN,64,34,30,64,ITH,ITH3,5,Veneto
2024-11-23,LAZ,406,205,201,406,ITI,ITI4,12,Lazio
2025-01-11,LOM,82,49,33,82,ITC,ITC4,3,Lombardia
2024-12-03,PAB,167,86,81,167,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-02,TOS,762,361,401,762,ITI,ITI1,9,Toscana
2025-03-03,LOM,25,13,12,25,ITC,ITC4,3,Lombardia
2024-10-21,CAM,55,35,20,55,ITF,ITF3,15,Campania
2024-11-11,SAR,400,206,194,400,ITG,ITG2,20,Sardegna
2025-01-07,SIC,22,12,10,22,ITG,ITG1,19,Sicilia
2024-10-23,BAS,19,9,10,19,ITF,ITF5,17,Basilicata
2025-02-04,PIE,39,19,20,39,ITC,ITC1,1,Piemonte
2024-11-23,TOS,492,216,276,492,ITI,ITI1,9,Toscana
2025-02-06,LOM,144,48,96,144,ITC,ITC4,3,Lombardia
2024-10-21,LIG,340,161,179,340,ITC,ITC3,7,Liguria
2024-10-28,MOL,33,14,19,33,ITF,ITF2,14,Molise
2025-10-31,TOS,21,9,12,21,ITI,ITI1,9,Toscana
2025-04-07,LOM,21,5,16,21,ITC,ITC4,3,Lombardia
2024-12-14,BAS,12,10,2,12,ITF,ITF5,17,Basilicata
2025-08-21,PAT,2,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-09,LOM,1620,695,925,1620,ITC,ITC4,3,Lombardia
2025-01-30,VEN,43,14,29,43,ITH,ITH3,5,Veneto
2024-12-14,SIC,91,51,40,91,ITG,ITG1,19,Sicilia
2024-12-17,PAB,72,40,32,72,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-15,PAT,278,161,117,278,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-08,LAZ,12,8,4,12,ITI,ITI4,12,Lazio
2025-11-03,UMB,6,2,4,6,ITI,ITI2,10,Umbria
2024-10-10,LOM,1884,866,1018,1884,ITC,ITC4,3,Lombardia
2025-01-14,PIE,108,55,53,108,ITC,ITC1,1,Piemonte
2024-11-29,PAB,118,59,59,118,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-04,PIE,24,9,15,24,ITC,ITC1,1,Piemonte
2025-03-26,CAL,6,3,3,6,ITF,ITF6,18,Calabria
2025-01-20,FVG,9,6,3,9,ITH,ITH4,6,Friuli-Venezia Giulia
2025-06-25,LAZ,5,2,3,5,ITI,ITI4,12,Lazio
2024-11-02,CAM,16,11,5,16,ITF,ITF3,15,Campania
2025-07-22,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2024-12-20,MOL,2,2,0,2,ITF,ITF2,14,Molise
2025-04-10,EMR,11,5,6,11,ITH,ITH5,8,Emilia-Romagna
2025-10-15,VDA,11,8,3,11,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-09,FVG,5,2,3,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-09,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-06-30,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2024-12-06,MOL,8,5,3,8,ITF,ITF2,14,Molise
2025-11-18,TOS,6,1,5,6,ITI,ITI1,9,Toscana
2024-11-16,VDA,22,10,12,22,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-18,PUG,6,3,3,6,ITF,ITF4,16,Puglia
2025-02-17,CAM,2,1,1,2,ITF,ITF3,15,Campania
2025-01-06,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-03-21,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-19,CAL,2,1,1,2,ITF,ITF6,18,Calabria
2025-01-30,UMB,1,1,0,1,ITI,ITI2,10,Umbria
2025-05-19,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2024-11-01,FVG,5,2,3,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-05,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-03-17,VEN,2,2,0,2,ITH,ITH3,5,Veneto
2025-03-12,MAR,1,0,1,1,ITI,ITI3,11,Marche
2025-08-22,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-10-24,FVG,5,2,3,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-08-14,MAR,1,0,1,1,ITI,ITI3,11,Marche
2024-11-09,PAB,1,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-05,BAS,2,2,0,2,ITF,ITF5,17,Basilicata
2025-04-11,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-01-10,PAB,1,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-10,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-29,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-24,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2024-11-29,SIC,159,87,72,159,ITG,ITG1,19,Sicilia
2024-11-20,TOS,2119,1009,1110,2119,ITI,ITI1,9,Toscana
2025-08-28,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-04-17,PIE,2,2,0,2,ITC,ITC1,1,Piemonte
2024-10-29,EMR,6126,2922,3204,6126,ITH,ITH5,8,Emilia-Romagna
2025-02-19,LOM,119,40,79,119,ITC,ITC4,3,Lombardia
2024-11-11,VDA,66,36,30,66,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-11-08,MAR,759,387,372,759,ITI,ITI3,11,Marche
2024-11-14,SIC,136,78,58,136,ITG,ITG1,19,Sicilia
2025-10-27,UMB,16,9,7,16,ITI,ITI2,10,Umbria
2025-02-04,SIC,21,15,6,21,ITG,ITG1,19,Sicilia
2025-10-07,CAM,4,3,1,4,ITF,ITF3,15,Campania
2024-10-31,LAZ,1210,599,611,1210,ITI,ITI4,12,Lazio
2025-02-24,LIG,7,2,5,7,ITC,ITC3,7,Liguria
2024-11-01,MAR,16,9,7,16,ITI,ITI3,11,Marche
2024-11-19,PAT,237,108,129,237,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-27,TOS,72,29,43,72,ITI,ITI1,9,Toscana
2024-12-09,PAB,90,40,50,90,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-04,SAR,13,8,5,13,ITG,ITG2,20,Sardegna
2024-10-03,MOL,12,7,5,12,ITF,ITF2,14,Molise
2025-02-05,LAZ,47,17,30,47,ITI,ITI4,12,Lazio
2025-07-01,LIG,3,2,1,3,ITC,ITC3,7,Liguria
2024-09-30,LOM,123,69,54,123,ITC,ITC4,3,Lombardia
2025-02-07,CAM,6,4,2,6,ITF,ITF3,15,Campania
2025-02-24,FVG,13,4,9,13,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-23,PAB,465,235,230,465,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-12,MAR,122,63,59,122,ITI,ITI3,11,Marche
2025-01-07,LIG,86,38,48,86,ITC,ITC3,7,Liguria
2024-11-30,BAS,21,11,10,21,ITF,ITF5,17,Basilicata
2024-10-28,LIG,423,214,209,423,ITC,ITC3,7,Liguria
2024-10-23,UMB,188,81,107,188,ITI,ITI2,10,Umbria
2024-11-02,PIE,212,98,114,212,ITC,ITC1,1,Piemonte
2024-10-04,TOS,30,11,19,30,ITI,ITI1,9,Toscana
2025-11-27,UMB,7,5,2,7,ITI,ITI2,10,Umbria
2025-06-27,EMR,54,9,45,54,ITH,ITH5,8,Emilia-Romagna
2024-12-20,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2025-02-07,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-05-05,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-05-12,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-05-26,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-10-09,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2024-10-28,SAR,120,57,63,120,ITG,ITG2,20,Sardegna
2025-03-11,LIG,11,8,3,11,ITC,ITC3,7,Liguria
2024-10-17,TOS,2005,972,1033,2005,ITI,ITI1,9,Toscana
2024-11-28,TOS,1737,796,941,1737,ITI,ITI1,9,Toscana
2024-10-26,LIG,82,38,44,82,ITC,ITC3,7,Liguria
2024-12-16,SIC,124,67,57,124,ITG,ITG1,19,Sicilia
2024-11-30,SIC,100,61,39,100,ITG,ITG1,19,Sicilia
2024-12-03,LOM,2665,1146,1519,2665,ITC,ITC4,3,Lombardia
2024-11-27,LAZ,1503,706,797,1503,ITI,ITI4,12,Lazio
2024-12-24,PUG,59,31,28,59,ITF,ITF4,16,Puglia
2024-12-23,FVG,123,32,91,123,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-27,VDA,92,44,48,92,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-28,VEN,1665,777,888,1665,ITH,ITH3,5,Veneto
2025-01-21,VEN,105,50,55,105,ITH,ITH3,5,Veneto
2025-05-08,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-02-03,TOS,19,10,9,19,ITI,ITI1,9,Toscana
2024-11-14,UMB,311,153,158,311,ITI,ITI2,10,Umbria
2024-12-16,LAZ,454,198,256,454,ITI,ITI4,12,Lazio
2024-11-12,VEN,2417,1181,1236,2417,ITH,ITH3,5,Veneto
2025-02-12,CAM,7,5,2,7,ITF,ITF3,15,Campania
2024-11-12,SAR,454,218,236,454,ITG,ITG2,20,Sardegna
2024-09-20,LOM,30,16,14,30,ITC,ITC4,3,Lombardia
2024-12-05,MAR,101,38,63,101,ITI,ITI3,11,Marche
2025-01-16,TOS,60,30,30,60,ITI,ITI1,9,Toscana
2024-12-31,PAB,3,2,1,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-28,LOM,7406,3483,3923,7406,ITC,ITC4,3,Lombardia
2024-10-07,PAT,39,17,22,39,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-13,PAB,5,3,2,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-04,EMR,54,31,23,54,ITH,ITH5,8,Emilia-Romagna
2024-11-16,PIE,452,223,229,452,ITC,ITC1,1,Piemonte
2024-11-09,UMB,97,43,54,97,ITI,ITI2,10,Umbria
2025-01-23,LAZ,36,18,18,36,ITI,ITI4,12,Lazio
2024-11-16,UMB,57,26,31,57,ITI,ITI2,10,Umbria
2024-10-21,VDA,106,48,58,106,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-11,MAR,9,5,4,9,ITI,ITI3,11,Marche
2024-11-04,TOS,1793,861,932,1793,ITI,ITI1,9,Toscana
2024-11-11,ABR,26,14,12,26,ITF,ITF1,13,Abruzzo
2024-11-11,PAT,245,109,136,245,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,EMR,18,6,12,18,ITH,ITH5,8,Emilia-Romagna
2024-12-24,PAT,15,7,8,15,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-03,PIE,941,449,492,941,ITC,ITC1,1,Piemonte
2024-12-17,VEN,639,249,390,639,ITH,ITH3,5,Veneto
2025-10-16,VDA,7,4,3,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-27,VEN,34,9,25,34,ITH,ITH3,5,Veneto
2025-01-09,PUG,52,29,23,52,ITF,ITF4,16,Puglia
2025-04-18,EMR,7,2,5,7,ITH,ITH5,8,Emilia-Romagna
